,identifier,pollster:id,link,start_date,end_date,published_date,population,sponsor,method,n,area,done_by_x,notes_x,,question:identifier,poll:identifier,choice:id,topic_id,value_x,done_by_y,notes_y,start_date_date,end_date_date,middle_date_date_x,middle_date,middle_date_date_y,value_y
69,2017-11,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2030818-trendy_ceska_2017_vlna_36_volebni_model.pdf,2017-11-04,2017-11-24,2017-12-03,,ČT,,,ČR,Michal Škop,,,model,2017-11,ODS,model psp,0.12,Michal Škop,,2017-11-04,2017-11-24,2017-11-14,2017-11-14,2017-11-14,0.11951450904926848
70,2017-11,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2030818-trendy_ceska_2017_vlna_36_volebni_model.pdf,2017-11-04,2017-11-24,2017-12-03,,ČT,,,ČR,Michal Škop,,,model,2017-11,Piráti,model psp,0.14,Michal Škop,,2017-11-04,2017-11-24,2017-11-14,2017-11-14,2017-11-14,0.12965286068102294
71,2017-11,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2030818-trendy_ceska_2017_vlna_36_volebni_model.pdf,2017-11-04,2017-11-24,2017-12-03,,ČT,,,ČR,Michal Škop,,,model,2017-11,KSČM,model psp,0.07,Michal Škop,,2017-11-04,2017-11-24,2017-11-14,2017-11-14,2017-11-14,0.07684750614673384
72,2017-11,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2030818-trendy_ceska_2017_vlna_36_volebni_model.pdf,2017-11-04,2017-11-24,2017-12-03,,ČT,,,ČR,Michal Škop,,,model,2017-11,SPD,model psp,0.095,Michal Škop,,2017-11-04,2017-11-24,2017-11-14,2017-11-14,2017-11-14,0.08221285883910957
73,2017-11,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2030818-trendy_ceska_2017_vlna_36_volebni_model.pdf,2017-11-04,2017-11-24,2017-12-03,,ČT,,,ČR,Michal Škop,,,model,2017-11,ČSSD,model psp,0.055,Michal Škop,,2017-11-04,2017-11-24,2017-11-14,2017-11-14,2017-11-14,0.08117453436625618
74,2017-11,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2030818-trendy_ceska_2017_vlna_36_volebni_model.pdf,2017-11-04,2017-11-24,2017-12-03,,ČT,,,ČR,Michal Škop,,,model,2017-11,KDU-ČSL,model psp,0.045,Michal Škop,,2017-11-04,2017-11-24,2017-11-14,2017-11-14,2017-11-14,0.05080087270385066
75,2017-11,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2030818-trendy_ceska_2017_vlna_36_volebni_model.pdf,2017-11-04,2017-11-24,2017-12-03,,ČT,,,ČR,Michal Škop,,,model,2017-11,STAN,model psp,0.055,Michal Škop,,2017-11-04,2017-11-24,2017-11-14,2017-11-14,2017-11-14,0.04564810154278064
76,2017-11,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2030818-trendy_ceska_2017_vlna_36_volebni_model.pdf,2017-11-04,2017-11-24,2017-12-03,,ČT,,,ČR,Michal Škop,,,model,2017-11,TOP 09,model psp,0.05,Michal Škop,,2017-11-04,2017-11-24,2017-11-14,2017-11-14,2017-11-14,0.04635394204289887
77,2017-11,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2030818-trendy_ceska_2017_vlna_36_volebni_model.pdf,2017-11-04,2017-11-24,2017-12-03,,ČT,,,ČR,Michal Škop,,,model,2017-11,Zelení,model psp,0.03,Michal Škop,,2017-11-04,2017-11-24,2017-11-14,2017-11-14,2017-11-14,0.022461740149817395
78,2018-02,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2076235-trendy_ceska_2018_vlna_37_unor.pdf,2018-02-03,2018-02-23,2018-03-04,,ČT,,,ČR,Michal Škop,,,model,2018-02,ANO,model psp,0.33,Michal Škop,,2018-02-03,2018-02-23,2018-02-13,2018-02-13,2018-02-13,0.31642438218175695
79,2018-02,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2076235-trendy_ceska_2018_vlna_37_unor.pdf,2018-02-03,2018-02-23,2018-03-04,,ČT,,,ČR,Michal Škop,,,model,2018-02,ODS,model psp,0.12,Michal Škop,,2018-02-03,2018-02-23,2018-02-13,2018-02-13,2018-02-13,0.12310439264763401
80,2018-02,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2076235-trendy_ceska_2018_vlna_37_unor.pdf,2018-02-03,2018-02-23,2018-03-04,,ČT,,,ČR,Michal Škop,,,model,2018-02,Piráti,model psp,0.125,Michal Škop,,2018-02-03,2018-02-23,2018-02-13,2018-02-13,2018-02-13,0.12738663968672126
81,2018-02,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2076235-trendy_ceska_2018_vlna_37_unor.pdf,2018-02-03,2018-02-23,2018-03-04,,ČT,,,ČR,Michal Škop,,,model,2018-02,KSČM,model psp,0.065,Michal Škop,,2018-02-03,2018-02-23,2018-02-13,2018-02-13,2018-02-13,0.08497990377486306
82,2018-02,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2076235-trendy_ceska_2018_vlna_37_unor.pdf,2018-02-03,2018-02-23,2018-03-04,,ČT,,,ČR,Michal Škop,,,model,2018-02,SPD,model psp,0.085,Michal Škop,,2018-02-03,2018-02-23,2018-02-13,2018-02-13,2018-02-13,0.07874994733844291
83,2018-02,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2076235-trendy_ceska_2018_vlna_37_unor.pdf,2018-02-03,2018-02-23,2018-03-04,,ČT,,,ČR,Michal Škop,,,model,2018-02,ČSSD,model psp,0.075,Michal Škop,,2018-02-03,2018-02-23,2018-02-13,2018-02-13,2018-02-13,0.09307708306928118
84,2018-02,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2076235-trendy_ceska_2018_vlna_37_unor.pdf,2018-02-03,2018-02-23,2018-03-04,,ČT,,,ČR,Michal Škop,,,model,2018-02,KDU-ČSL,model psp,0.05,Michal Škop,,2018-02-03,2018-02-23,2018-02-13,2018-02-13,2018-02-13,0.048978359024078086
85,2018-02,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2076235-trendy_ceska_2018_vlna_37_unor.pdf,2018-02-03,2018-02-23,2018-03-04,,ČT,,,ČR,Michal Škop,,,model,2018-02,STAN,model psp,0.045,Michal Škop,,2018-02-03,2018-02-23,2018-02-13,2018-02-13,2018-02-13,0.0413358091856729
86,2018-02,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2076235-trendy_ceska_2018_vlna_37_unor.pdf,2018-02-03,2018-02-23,2018-03-04,,ČT,,,ČR,Michal Škop,,,model,2018-02,TOP 09,model psp,0.045,Michal Škop,,2018-02-03,2018-02-23,2018-02-13,2018-02-13,2018-02-13,0.04387356258533078
87,2018-02,STEM,https://www.stem.cz/stem-volebni-preference-unor-2018/,2018-02-01,2018-02-08,2018-02-16,,,,,ČR,Michal Škop,,,model,2018-02,ANO,model psp,0.325,Michal Škop,,2018-02-01,2018-02-08,2018-02-04,2018-02-04,2018-02-04,0.31740250777815554
88,2018-02,STEM,https://www.stem.cz/stem-volebni-preference-unor-2018/,2018-02-01,2018-02-08,2018-02-16,,,,,ČR,Michal Škop,,,model,2018-02,ODS,model psp,0.11,Michal Škop,,2018-02-01,2018-02-08,2018-02-04,2018-02-04,2018-02-04,0.12159323495206889
89,2018-02,STEM,https://www.stem.cz/stem-volebni-preference-unor-2018/,2018-02-01,2018-02-08,2018-02-16,,,,,ČR,Michal Škop,,,model,2018-02,Piráti,model psp,0.13,Michal Škop,,2018-02-01,2018-02-08,2018-02-04,2018-02-04,2018-02-04,0.12742732349031471
90,2018-02,STEM,https://www.stem.cz/stem-volebni-preference-unor-2018/,2018-02-01,2018-02-08,2018-02-16,,,,,ČR,Michal Škop,,,model,2018-02,KSČM,model psp,0.09,Michal Škop,,2018-02-01,2018-02-08,2018-02-04,2018-02-04,2018-02-04,0.08517193269442365
91,2018-02,STEM,https://www.stem.cz/stem-volebni-preference-unor-2018/,2018-02-01,2018-02-08,2018-02-16,,,,,ČR,Michal Škop,,,model,2018-02,SPD,model psp,0.095,Michal Škop,,2018-02-01,2018-02-08,2018-02-04,2018-02-04,2018-02-04,0.07912018234229118
92,2018-02,STEM,https://www.stem.cz/stem-volebni-preference-unor-2018/,2018-02-01,2018-02-08,2018-02-16,,,,,ČR,Michal Škop,,,model,2018-02,ČSSD,model psp,0.07,Michal Škop,,2018-02-01,2018-02-08,2018-02-04,2018-02-04,2018-02-04,0.09348605285210675
93,2018-02,STEM,https://www.stem.cz/stem-volebni-preference-unor-2018/,2018-02-01,2018-02-08,2018-02-16,,,,,ČR,Michal Škop,,,model,2018-02,KDU-ČSL,model psp,0.05,Michal Škop,,2018-02-01,2018-02-08,2018-02-04,2018-02-04,2018-02-04,0.04893430727704181
94,2018-02,STEM,https://www.stem.cz/stem-volebni-preference-unor-2018/,2018-02-01,2018-02-08,2018-02-16,,,,,ČR,Michal Škop,,,model,2018-02,STAN,model psp,0.04,Michal Škop,,2018-02-01,2018-02-08,2018-02-04,2018-02-04,2018-02-04,0.04060727411724353
95,2018-02,STEM,https://www.stem.cz/stem-volebni-preference-unor-2018/,2018-02-01,2018-02-08,2018-02-16,,,,,ČR,Michal Škop,,,model,2018-02,TOP 09,model psp,0.05,Michal Škop,,2018-02-01,2018-02-08,2018-02-04,2018-02-04,2018-02-04,0.04391745788373732
96,2018-02,STEM,https://www.stem.cz/stem-volebni-preference-unor-2018/,2018-02-01,2018-02-08,2018-02-16,,,,,ČR,Michal Škop,,,model,2018-02,Zelení,model psp,0.01,Michal Škop,,2018-02-01,2018-02-08,2018-02-04,2018-02-04,2018-02-04,0.012737959349574777
97,2018-04,STEM,https://www.stem.cz/stem-volebni-preference-duben-2018/,2018-04-19,2018-04-29,2018-05-10,,,,,ČR,Michal Škop,,,model,2018-04,ANO,model psp,0.32899999999999996,Michal Škop,,2018-04-19,2018-04-29,2018-04-24,2018-04-24,2018-04-24,0.3045112771334794
98,2018-04,STEM,https://www.stem.cz/stem-volebni-preference-duben-2018/,2018-04-19,2018-04-29,2018-05-10,,,,,ČR,Michal Škop,,,model,2018-04,ODS,model psp,0.13699999999999998,Michal Škop,,2018-04-19,2018-04-29,2018-04-24,2018-04-24,2018-04-24,0.13758256360862625
99,2018-04,STEM,https://www.stem.cz/stem-volebni-preference-duben-2018/,2018-04-19,2018-04-29,2018-05-10,,,,,ČR,Michal Škop,,,model,2018-04,Piráti,model psp,0.135,Michal Škop,,2018-04-19,2018-04-29,2018-04-24,2018-04-24,2018-04-24,0.12616645156595543
100,2018-04,STEM,https://www.stem.cz/stem-volebni-preference-duben-2018/,2018-04-19,2018-04-29,2018-05-10,,,,,ČR,Michal Škop,,,model,2018-04,KSČM,model psp,0.085,Michal Škop,,2018-04-19,2018-04-29,2018-04-24,2018-04-24,2018-04-24,0.0863643880095864
101,2018-04,STEM,https://www.stem.cz/stem-volebni-preference-duben-2018/,2018-04-19,2018-04-29,2018-05-10,,,,,ČR,Michal Škop,,,model,2018-04,SPD,model psp,0.09,Michal Škop,,2018-04-19,2018-04-29,2018-04-24,2018-04-24,2018-04-24,0.0818068670603475
102,2018-04,STEM,https://www.stem.cz/stem-volebni-preference-duben-2018/,2018-04-19,2018-04-29,2018-05-10,,,,,ČR,Michal Škop,,,model,2018-04,ČSSD,model psp,0.07,Michal Škop,,2018-04-19,2018-04-29,2018-04-24,2018-04-24,2018-04-24,0.0878642610040289
103,2018-04,STEM,https://www.stem.cz/stem-volebni-preference-duben-2018/,2018-04-19,2018-04-29,2018-05-10,,,,,ČR,Michal Škop,,,model,2018-04,KDU-ČSL,model psp,0.054000000000000006,Michal Škop,,2018-04-19,2018-04-29,2018-04-24,2018-04-24,2018-04-24,0.05315256461315782
104,2018-04,STEM,https://www.stem.cz/stem-volebni-preference-duben-2018/,2018-04-19,2018-04-29,2018-05-10,,,,,ČR,Michal Škop,,,model,2018-04,STAN,model psp,0.039,Michal Škop,,2018-04-19,2018-04-29,2018-04-24,2018-04-24,2018-04-24,0.04375595240893041
105,2018-04,STEM,https://www.stem.cz/stem-volebni-preference-duben-2018/,2018-04-19,2018-04-29,2018-05-10,,,,,ČR,Michal Škop,,,model,2018-04,TOP 09,model psp,0.039,Michal Škop,,2018-04-19,2018-04-29,2018-04-24,2018-04-24,2018-04-24,0.04508523527829774
106,2018-04,STEM,https://www.stem.cz/stem-volebni-preference-duben-2018/,2018-04-19,2018-04-29,2018-05-10,,,,,ČR,Michal Škop,,,model,2018-04,Zelení,model psp,0.008,Michal Škop,,2018-04-19,2018-04-29,2018-04-24,2018-04-24,2018-04-24,0.012852461534603307
107,2018-05,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a4638/f9/pv180604.pdf,2018-05-12,2018-05-24,2018-06-04,,,,,ČR,Michal Škop,,,model,2018-05,ANO,model psp,0.29,Michal Škop,,2018-05-12,2018-05-24,2018-05-18,2018-05-18,2018-05-18,0.3006026435590699
108,2018-05,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a4638/f9/pv180604.pdf,2018-05-12,2018-05-24,2018-06-04,,,,,ČR,Michal Škop,,,model,2018-05,ČSSD,model psp,0.13,Michal Škop,,2018-05-12,2018-05-24,2018-05-18,2018-05-18,2018-05-18,0.08982736691321903
109,2018-05,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a4638/f9/pv180604.pdf,2018-05-12,2018-05-24,2018-06-04,,,,,ČR,Michal Škop,,,model,2018-05,KSČM,model psp,0.105,Michal Škop,,2018-05-12,2018-05-24,2018-05-18,2018-05-18,2018-05-18,0.0865769864735598
110,2018-05,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a4638/f9/pv180604.pdf,2018-05-12,2018-05-24,2018-06-04,,,,,ČR,Michal Škop,,,model,2018-05,ODS,model psp,0.13,Michal Škop,,2018-05-12,2018-05-24,2018-05-18,2018-05-18,2018-05-18,0.13974277481375422
111,2018-05,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a4638/f9/pv180604.pdf,2018-05-12,2018-05-24,2018-06-04,,,,,ČR,Michal Škop,,,model,2018-05,TOP 09,model psp,0.03,Michal Škop,,2018-05-12,2018-05-24,2018-05-18,2018-05-18,2018-05-18,0.04475675307362235
112,2018-05,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a4638/f9/pv180604.pdf,2018-05-12,2018-05-24,2018-06-04,,,,,ČR,Michal Škop,,,model,2018-05,KDU-ČSL,model psp,0.055,Michal Škop,,2018-05-12,2018-05-24,2018-05-18,2018-05-18,2018-05-18,0.05244575249655095
113,2018-05,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a4638/f9/pv180604.pdf,2018-05-12,2018-05-24,2018-06-04,,,,,ČR,Michal Škop,,,model,2018-05,Piráti,model psp,0.11,Michal Škop,,2018-05-12,2018-05-24,2018-05-18,2018-05-18,2018-05-18,0.12354544244309013
114,2018-05,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a4638/f9/pv180604.pdf,2018-05-12,2018-05-24,2018-06-04,,,,,ČR,Michal Škop,,,model,2018-05,SPD,model psp,0.075,Michal Škop,,2018-05-12,2018-05-24,2018-05-18,2018-05-18,2018-05-18,0.08195843275533096
115,2018-05,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a4638/f9/pv180604.pdf,2018-05-12,2018-05-24,2018-06-04,,,,,ČR,Michal Škop,,,model,2018-05,STAN,model psp,0.045,Michal Škop,,2018-05-12,2018-05-24,2018-05-18,2018-05-18,2018-05-18,0.04468493575532046
116,2018-05,CVVM,https://cvvm.soc.cas.cz/media/com_form2content/documents/c2/a4638/f9/pv180604.pdf,2018-05-12,2018-05-24,2018-06-04,,,,,ČR,Michal Škop,,,model,2018-05,Zelení,model psp,0.01,Michal Škop,,2018-05-12,2018-05-24,2018-05-18,2018-05-18,2018-05-18,0.013467522289929548
117,2018-05,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2125090-trendy_ceska_2018_vlna_40_volebni_model.pdf,2018-05-12,2018-06-01,2018-06-10,,ČT,,,ČR,Michal Škop,,,model,2018-05,ANO,model psp,0.27,Michal Škop,,2018-05-12,2018-06-01,2018-05-22,2018-05-22,2018-05-22,0.3002288786187353
118,2018-05,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2125090-trendy_ceska_2018_vlna_40_volebni_model.pdf,2018-05-12,2018-06-01,2018-06-10,,ČT,,,ČR,Michal Škop,,,model,2018-05,ODS,model psp,0.16,Michal Škop,,2018-05-12,2018-06-01,2018-05-22,2018-05-22,2018-05-22,0.14031794750343912
119,2018-05,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2125090-trendy_ceska_2018_vlna_40_volebni_model.pdf,2018-05-12,2018-06-01,2018-06-10,,ČT,,,ČR,Michal Škop,,,model,2018-05,Piráti,model psp,0.145,Michal Škop,,2018-05-12,2018-06-01,2018-05-22,2018-05-22,2018-05-22,0.12344684491206837
120,2018-05,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2125090-trendy_ceska_2018_vlna_40_volebni_model.pdf,2018-05-12,2018-06-01,2018-06-10,,ČT,,,ČR,Michal Škop,,,model,2018-05,KSČM,model psp,0.075,Michal Škop,,2018-05-12,2018-06-01,2018-05-22,2018-05-22,2018-05-22,0.0861757087909106
121,2018-05,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2125090-trendy_ceska_2018_vlna_40_volebni_model.pdf,2018-05-12,2018-06-01,2018-06-10,,ČT,,,ČR,Michal Škop,,,model,2018-05,SPD,model psp,0.09,Michal Škop,,2018-05-12,2018-06-01,2018-05-22,2018-05-22,2018-05-22,0.08214702764479909
122,2018-05,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2125090-trendy_ceska_2018_vlna_40_volebni_model.pdf,2018-05-12,2018-06-01,2018-06-10,,ČT,,,ČR,Michal Škop,,,model,2018-05,ČSSD,model psp,0.07,Michal Škop,,2018-05-12,2018-06-01,2018-05-22,2018-05-22,2018-05-22,0.0891918411522543
123,2018-05,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2125090-trendy_ceska_2018_vlna_40_volebni_model.pdf,2018-05-12,2018-06-01,2018-06-10,,ČT,,,ČR,Michal Škop,,,model,2018-05,KDU-ČSL,model psp,0.04,Michal Škop,,2018-05-12,2018-06-01,2018-05-22,2018-05-22,2018-05-22,0.05227252554041029
124,2018-05,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2125090-trendy_ceska_2018_vlna_40_volebni_model.pdf,2018-05-12,2018-06-01,2018-06-10,,ČT,,,ČR,Michal Škop,,,model,2018-05,STAN,model psp,0.055,Michal Škop,,2018-05-12,2018-06-01,2018-05-22,2018-05-22,2018-05-22,0.04482585992735731
125,2018-05,Kantar,http://www.ceskatelevize.cz/ct24/sites/default/files/2125090-trendy_ceska_2018_vlna_40_volebni_model.pdf,2018-05-12,2018-06-01,2018-06-10,,ČT,,,ČR,Michal Škop,,,model,2018-05,TOP 09,model psp,0.05,Michal Škop,,2018-05-12,2018-06-01,2018-05-22,2018-05-22,2018-05-22,0.045052910028575706
126,2018-06,Median,http://www.median.eu/cs/wp-content/uploads/2018/06/MEDIAN_Snemovni_volebni_model_2018_06.pdf,2018-05-25,2018-06-26,2018-06-27,,,,,ČR,Michal Škop,,,model,2018-06,ANO,model psp,0.315,Michal Škop,,2018-05-25,2018-06-26,2018-06-10,2018-06-10,2018-06-10,0.30186652113574447
127,2018-06,Median,http://www.median.eu/cs/wp-content/uploads/2018/06/MEDIAN_Snemovni_volebni_model_2018_06.pdf,2018-05-25,2018-06-26,2018-06-27,,,,,ČR,Michal Škop,,,model,2018-06,ODS,model psp,0.125,Michal Škop,,2018-05-25,2018-06-26,2018-06-10,2018-06-10,2018-06-10,0.14083519679193354
128,2018-06,Median,http://www.median.eu/cs/wp-content/uploads/2018/06/MEDIAN_Snemovni_volebni_model_2018_06.pdf,2018-05-25,2018-06-26,2018-06-27,,,,,ČR,Michal Škop,,,model,2018-06,Piráti,model psp,0.115,Michal Škop,,2018-05-25,2018-06-26,2018-06-10,2018-06-10,2018-06-10,0.12053687702777396
129,2018-06,Median,http://www.median.eu/cs/wp-content/uploads/2018/06/MEDIAN_Snemovni_volebni_model_2018_06.pdf,2018-05-25,2018-06-26,2018-06-27,,,,,ČR,Michal Škop,,,model,2018-06,SPD,model psp,0.085,Michal Škop,,2018-05-25,2018-06-26,2018-06-10,2018-06-10,2018-06-10,0.08215824609458984
130,2018-06,Median,http://www.median.eu/cs/wp-content/uploads/2018/06/MEDIAN_Snemovni_volebni_model_2018_06.pdf,2018-05-25,2018-06-26,2018-06-27,,,,,ČR,Michal Škop,,,model,2018-06,KSČM,model psp,0.08,Michal Škop,,2018-05-25,2018-06-26,2018-06-10,2018-06-10,2018-06-10,0.08552557563014013
131,2018-06,Median,http://www.median.eu/cs/wp-content/uploads/2018/06/MEDIAN_Snemovni_volebni_model_2018_06.pdf,2018-05-25,2018-06-26,2018-06-27,,,,,ČR,Michal Škop,,,model,2018-06,ČSSD,model psp,0.09,Michal Škop,,2018-05-25,2018-06-26,2018-06-10,2018-06-10,2018-06-10,0.08833108504042175
132,2018-06,Median,http://www.median.eu/cs/wp-content/uploads/2018/06/MEDIAN_Snemovni_volebni_model_2018_06.pdf,2018-05-25,2018-06-26,2018-06-27,,,,,ČR,Michal Škop,,,model,2018-06,TOP 09,model psp,0.06,Michal Škop,,2018-05-25,2018-06-26,2018-06-10,2018-06-10,2018-06-10,0.04590634190264128
133,2018-06,Median,http://www.median.eu/cs/wp-content/uploads/2018/06/MEDIAN_Snemovni_volebni_model_2018_06.pdf,2018-05-25,2018-06-26,2018-06-27,,,,,ČR,Michal Škop,,,model,2018-06,KDU-ČSL,model psp,0.045,Michal Škop,,2018-05-25,2018-06-26,2018-06-10,2018-06-10,2018-06-10,0.05283486163337168
134,2018-06,Median,http://www.median.eu/cs/wp-content/uploads/2018/06/MEDIAN_Snemovni_volebni_model_2018_06.pdf,2018-05-25,2018-06-26,2018-06-27,,,,,ČR,Michal Škop,,,model,2018-06,STAN,model psp,0.04,Michal Škop,,2018-05-25,2018-06-26,2018-06-10,2018-06-10,2018-06-10,0.0443468643653176
135,2018-06,Median,http://www.median.eu/cs/wp-content/uploads/2018/06/MEDIAN_Snemovni_volebni_model_2018_06.pdf,2018-05-25,2018-06-26,2018-06-27,,,,,ČR,Michal Škop,,,model,2018-06,Zelení,model psp,0.02,Michal Škop,,2018-05-25,2018-06-26,2018-06-10,2018-06-10,2018-06-10,0.014585468781967021
136,2018-06,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2136781-trendy_ceska_2018_vlna_41_volebni_model.pdf,2018-06-02,2018-06-22,2018-07-01,,ČT,,1200,ČR,Michal Škop,,,model,2018-06,ANO,model psp,0.285,Michal Škop,,2018-06-02,2018-06-22,2018-06-12,2018-06-12,2018-06-12,0.30187829804561817
137,2018-06,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2136781-trendy_ceska_2018_vlna_41_volebni_model.pdf,2018-06-02,2018-06-22,2018-07-01,,ČT,,1200,ČR,Michal Škop,,,model,2018-06,ODS,model psp,0.155,Michal Škop,,2018-06-02,2018-06-22,2018-06-12,2018-06-12,2018-06-12,0.14106920388826213
138,2018-06,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2136781-trendy_ceska_2018_vlna_41_volebni_model.pdf,2018-06-02,2018-06-22,2018-07-01,,ČT,,1200,ČR,Michal Škop,,,model,2018-06,Piráti,model psp,0.12,Michal Škop,,2018-06-02,2018-06-22,2018-06-12,2018-06-12,2018-06-12,0.12031082059416011
139,2018-06,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2136781-trendy_ceska_2018_vlna_41_volebni_model.pdf,2018-06-02,2018-06-22,2018-07-01,,ČT,,1200,ČR,Michal Škop,,,model,2018-06,KSČM,model psp,0.07,Michal Škop,,2018-06-02,2018-06-22,2018-06-12,2018-06-12,2018-06-12,0.0855244919626671
140,2018-06,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2136781-trendy_ceska_2018_vlna_41_volebni_model.pdf,2018-06-02,2018-06-22,2018-07-01,,ČT,,1200,ČR,Michal Škop,,,model,2018-06,SPD,model psp,0.095,Michal Škop,,2018-06-02,2018-06-22,2018-06-12,2018-06-12,2018-06-12,0.08212661539610686
141,2018-06,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2136781-trendy_ceska_2018_vlna_41_volebni_model.pdf,2018-06-02,2018-06-22,2018-07-01,,ČT,,1200,ČR,Michal Škop,,,model,2018-06,ČSSD,model psp,0.08,Michal Škop,,2018-06-02,2018-06-22,2018-06-12,2018-06-12,2018-06-12,0.08822611233546582
142,2018-06,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2136781-trendy_ceska_2018_vlna_41_volebni_model.pdf,2018-06-02,2018-06-22,2018-07-01,,ČT,,1200,ČR,Michal Škop,,,model,2018-06,KDU-ČSL,model psp,0.05,Michal Škop,,2018-06-02,2018-06-22,2018-06-12,2018-06-12,2018-06-12,0.052981164542663335
143,2018-06,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2136781-trendy_ceska_2018_vlna_41_volebni_model.pdf,2018-06-02,2018-06-22,2018-07-01,,ČT,,1200,ČR,Michal Škop,,,model,2018-06,STAN,model psp,0.055,Michal Škop,,2018-06-02,2018-06-22,2018-06-12,2018-06-12,2018-06-12,0.044349244393739946
144,2018-06,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2136781-trendy_ceska_2018_vlna_41_volebni_model.pdf,2018-06-02,2018-06-22,2018-07-01,,ČT,,1200,ČR,Michal Škop,,,model,2018-06,TOP 09,model psp,0.035,Michal Škop,,2018-06-02,2018-06-22,2018-06-12,2018-06-12,2018-06-12,0.04582893825178517
145,2018-06,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2136781-trendy_ceska_2018_vlna_41_volebni_model.pdf,2018-06-02,2018-06-22,2018-07-01,,ČT,,1200,ČR,Michal Škop,,,model,2018-06,Zelení,model psp,0.02,Michal Škop,,2018-06-02,2018-06-22,2018-06-12,2018-06-12,2018-06-12,0.014595042361287051
146,2018-03,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2094091-trendy_ceska_2018_vlna_37.pdf,2018-03-10,2018-03-29,2018-04-08,,ČT,,1200,ČR,Michal Škop,,,model,2018-03,ANO,model psp,0.295,Michal Škop,,2018-03-10,2018-03-29,2018-03-19,2018-03-19,2018-03-19,0.3074130568827422
147,2018-03,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2094091-trendy_ceska_2018_vlna_37.pdf,2018-03-10,2018-03-29,2018-04-08,,ČT,,1200,ČR,Michal Škop,,,model,2018-03,ODS,model psp,0.14,Michal Škop,,2018-03-10,2018-03-29,2018-03-19,2018-03-19,2018-03-19,0.13191702337830602
148,2018-03,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2094091-trendy_ceska_2018_vlna_37.pdf,2018-03-10,2018-03-29,2018-04-08,,ČT,,1200,ČR,Michal Škop,,,model,2018-03,Piráti,model psp,0.135,Michal Škop,,2018-03-10,2018-03-29,2018-03-19,2018-03-19,2018-03-19,0.1276529115533603
149,2018-03,Kantar,https://ct24.ceskatelevize.cz/sites/default/files/2094091-trendy_ceska_2018_vlna_37.pdf,2018-03-10,2018-03-29,2018-04-08,,ČT,,1200,ČR,Michal Škop,,,model,2018-03,KSČM,model psp,0.065,Michal Škop,,2018-03-10,2018-03-29,2018-03-19,2018-03-19,2018-03-19,0.08558056167341933
